,sku_id,variant_code,image_url,description,item_category,class_code,department_code,color,season,quantity,price,url
69,17617816,JBFT-11-BLEMONTONIC,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546642515_1.jpg?v=1670994650,Junior Boy's Yellow Cotton Printed T-Shirt,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,Yellow,AW22,520.0,299.0,junior-boys-yellow-cotton-printed-t-shirt-jbft-11-blemontonic
70,21880992,MPS00030TURQUOISE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546724112_4.jpg?v=1693379295,,Men's Shirt,"1, AW_Lot_10, Blue, Casual Wear, Hand Wash, Lapel Collar, Men's, Mens Printed Shirts, MPS00030, Patch Pocket, Printed, Regular Fit, revamp, Shirt, SS23, Topwear, Turquoise, Viscose, Woven",,Turquoise,kg,394.0,321.77777777777777,regular-fit-printed-shirt-mps00030
71,17622701,TOP2220TMALACHITEGREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TOP2220TMALACHITEGREEN_1.jpg?v=1667897076,Tween Girl's Light Green Viscose Solid Top,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS BLOUSES,Green,AW22,758.0,299.0,tween-girls-light-green-viscose-solid-top-top2220tmalachitegreen
72,18124994,JBFTS00086ECRUMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546735002_1.jpg?v=1677485499,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,ECRU MELANGE,SS23,113.0,199.0,junior-boys-grey-cotton-printed-t-shirts-jbfts00086ecrumelange
73,19518749,MFSHI00189NATURAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFSHI00189NATURAL_1.jpg?v=1688649207,Men's Natural Cotton Printed Shirt,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,NATURAL,AW23,466.0,939.0,STYLE UNION
74,17963531,SU RB17BLACK / LIGHT GREY RIB,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546446694_1.jpg?v=1693494347,,Men's Vest,"17/06/22, Core, Cotton, Hand Wash, Innerwear, Lot 7, Men, Men's Vest, Mens, MS, Solid, Style Union, SU RB17, Vest",,Black & Light Grey Rib,kg,969.0,107.3076923076923,cotton-solid-mens-vest-surb17
75,18111466,6259AQUA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/6259AQUA_4.jpg?v=1666083555,Women's Light Blue Cambric Floral Kurta,Women's Kurta,"18/10/22, AD, AW22, Back To Work, Cambric, Ethnicwear, Light Blue, Round Neck, Style Union, Three-Fourth, Topwear, Women's, Women's Kurta, Woven, WW Kurta & Dresses",,Blue,kg,1489.0,309.0,womens-light-blue-cambric-floral-kurta-6259aqua
76,18733126,MK00134DUSTYPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546694705_4.jpg?v=1680520222,Women's Dusty Pink Viscose Woven Kurta,Women's Kurta,"03/04/23, Embroidered, embroidered-kurta-for-women, Ethnicwear, Flare Fit, Flared, Hand Wash, Kurta, Mnm Kurta, Nft, Pink, pink-kurta-women, Round Neck, SK, SS23, SS23_LOT_2_249, Style Union, Three-Fourth, Topwear, Viscose, Women's, Women's Kurta, Woven",LADIES ETHNIC TOPWEAR,Pink,kg,514.0,1219.0,womens-dusty-pink-viscose-woven-kurta-mk00134dustypink
77,19408359,LETE00028BROWN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LETE00028BROWN_1.jpg?v=1691657761,,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,Brown,SS23,1121.0,359.0,slim-fit-solid-t-shirt-lete00028brown
78,16888682,DNM102JDARKSTONE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546390188_1.jpg?v=1663049302,Junior Boy's Navy Blue Cotton Lycra Solid Jeans,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS LEGWEAR,DARK STONE,SS22,829.0,828.7389302395671,STYLE UNION
79,18568126,SP00005DUSTYPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546686175_4.jpg?v=1672307725,Women's Dusty Pink Cotton Solid Slip,Women's Lounge wear,"29/12/22, AD, AW22, Cotton, Dusty Pink, Innerwear, Knit, LOT 8, Loungewear Slip, Round Neck, Sleeveless, Solid, Style Union, Women's, Women's Lounge wear",LADIES INNER WEAR,Dusty Pink,kg,828.0,229.0,womens-dusty-pink-cotton-solid-slip-sp00005dustypink
80,17950367,6105BYELLOW,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546574731_4.jpg?v=1664360905,Women's Multicolor Georgette Floral Skirt,Women's Skirts,"28/09/22, AD, AW22, Ethnicwear, Floral, Georgette, Holiday Shop, Lot 2, Multicolor, Style Union, WOMEN, Women's",,Multicolor,kg,2.0,799.0,womens-multicolor-georgette-floral-skirt-6105byellow
81,17628435,NR19BEIGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546476820_4.jpg?v=1663052197,,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,BEIGE,AW22,663.0,939.0,mens-beige-cotton-checkered-shirts-nr19beige-beige
82,17630910,2345ADUSTYBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546445239_1.jpg?v=1663052869,,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,DUSTY BLUE,AW22,706.0,507.3333333333333,womens-blue-viscose-embroidered-t-shirt-2345adustyblue-blue
83,16386262,TWKNT106EOLIVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546404960_1.jpg?v=1663670282,,Boy's Shorts,"20/09/22, AD, AW22, Bottomwear, Boy's, Boy's Shorts, Ethnic, Ethnicity Limited, Kids, Lot 1, Regular Fit, Shorts, Solid, Tweens Boys Wear, Woven",TW BOYS LEGWEAR,Grey,kg,358.0,435.3816213052385,boys-grey-polyester-solid-shorts-twknt106eolive
84,16107867,2104LAVENDER,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546283954_5.jpg?v=1658818131,Lavender Cotton Knit Printed T-Shirt,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,LAVENDER,SS22,333.0,329.4878048780488,STYLE UNION
85,17617194,TBCFS24X7GOLD,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBCFS24X7GOLD_1.jpg?v=1666088910,Boy's Orange Cotton Solid T-Shirt,Boy's T-Shirts,"18/10/22, AD, AW22, Boy's, Boy's T-Shirts, Cotton, Full Sleeve, Knit, Musturd, Round Neck, Style Union, Topwear, Westernwear",TW BOYS T-SHIRTS,Orange,kg,708.0,199.0,boys-musturd-cotton-solid-t-shirt-tbcfs24x7gold
86,17964354,CHINO4NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546324978_1.jpg?v=1693480426,,Men's Trousers,"375-LOT5, AD, Cotton, Holiday Shop, MEN, Menblue, Mens, Monsoon Special, Solid, Vacay Ready, Vacay Ready Styles",,Navy,kg,964.0,468.84615384615387,slim-fit-solid-mid-rise-chinos-chino4
87,19526797,LSET00018PEACH,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LSET00018PEACH_1.jpg?v=1691649959,,LADIES WEAR,LADIES WESTERNWEAR,LADIES SPORTS TOPS,PEACH,SS23,1116.0,357.3333333333333,STYLE UNION
88,18649401,JBGT00019DEEPBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBGT00019DEEPBLUE_1.jpg?v=1693544453,,Boy's T-Shirts,"03/04/23, Blue, Boy's T-Shirts, Casualwear, Cotton, Crew Neck, Fashion, Half Sleeve, Jr Boys Graphic Tees, Junior Boy's, Kids Graphic tees, Knit, Machine Wash, Printed, Regular Fit, Round, SK, SS23, SS23_LOT_2_249, Style Union, T-Shirt, Topwear",,Deep Blue,kg,2253.0,72.5625,junior-boys-deep-blue-cotton-knit-t-shirt-jbgt00019deepblue
89,18558451,JGTS00086ORCHID BLOOM,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JGTS00086ORCHIDBLOOM_1.jpg?v=1680676485,,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS T-SHIRTS,ORCHID BLOOM,SS23,425.0,299.0,STYLE UNION
90,21277682,JBFTS00081BLUERADIANCE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546724808_1.jpg?v=1693378192,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,Blue Radiance,SS23,1040.0,174.5,boys-regular-fit-solid-t-shirt-jbfts00081
91,18531392,JGGT00008ECRUMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JGGT00008ECRUMELANGE_1.jpg?v=1693517906,,Girl's T-Shirts,"15/03/23, 53 Cm, Casualwear, Cotton (100% Cotton), Crew Neck, Fashion, Girl's T-Shirts, Grey, Half Sleeve, Jr Girls Graphic Tees, Junior Girl's, Kids Graphic tees, Knit, Machine Wash, Printed, Regular Fit, Round, SK, SS23, SS23_Lot1, Style Union, SU_SS23_",,Ecru Melange,kg,1026.0,56.333333333333336,girls-regular-fit-printed-t-shirt-jggt00008
92,17967201,SU25PINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546510517_4.jpg?v=1663052576,Men's Pink Polyester Cotton Solid Kurta,Men's Kurta,"12/09/22, 29"", AW22, Ethnicwear, Fashion, Full Sleeve, Kurta, Machine Wash, Mandarin Collar, MEN, Men's, Men's Kurta, Mens Short Kurta, Mens Wear, MS, Pink, Polyester Cotton, Regular, Regular Fit, Solid, Style Union, Topwear, Woven, XS, Yes",,Pink,kg,126.0,499.0,mens-pink-polyester-cotton-solid-kurta-su25pink-pink
93,18111862,KM13NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546495722_5.jpg?v=1664357345,Men's Navy Blue Cotton Checkered Shirts,Men's Shirt,"28/09/22, AD, AW22, Checkered, Cotton, Full Sleeve, Holiday Shop, Lot 2, MEN, Menblue, Mens, Mens Wear, Navy Blue, Shirt Collar, Style Union, Vacay Ready Styles, Westernwear",,Blue,kg,4.0,499.0,mens-navy-blue-cotton-checkered-shirts-km13navy
94,17625206,TR12RED,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546558014_4.jpg?v=1670244811,Men's Red Cotton Checkered Shirt,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,RED,AW22,403.0,899.0,mens-red-cotton-checkered-shirt-tr12red
95,17617627,6213AQUA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/6213AQUA_4.jpg?v=1666078829,Women's Light Blue Rayon Embroidered Kurta,Women's Kurta,"18/10/22, AD, AW22, Band Neck, embroidered-kurta-for-women, Ethnicwear, Light Blue, pink-kurta-women, Rayon, Style Union, Three-Fourth, Topwear, Women's, Women's Kurta, Woven",LADIES ETHNIC TOPWEAR,Blue,kg,1091.0,813.0,womens-light-blue-rayon-embroidered-kurta-6213aqua
96,18019494,MSK00004MAROON,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546673557_4.jpg?v=1670240627,Men's Maroon Cotton Printed Kurta,Men's Kurta,"05/12/22, AD, AW22, AW22_Lot 6, Cotton, Full Sleeve, Mandarin Collar, Maroon, Men's, Men's Kurta, Mens Long Kurta, Printed, Style Union, Woven",,Maroon,kg,1058.0,699.0,mens-maroon-cotton-printed-kurta-msk00004maroon
97,17620143,AL2OFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/AL2OFFWHITE_1_83feb9f7-c70e-4d23-bcb3-f5a689d51704.jpg?v=1683906515,Women's Off White Cotton Lycra Solid Leggings,Women's Leggings,"AW22, Bottomwear, Cotton Lycra, Ethnic Wear, Hand Wash, June2023, Knit, Ladies Ethnic Legwear, Leggings, Mid Rise, Skinny Fit, Solid, Women's",LADIES ETHNIC LEGWEAR,Off White,kg,5911.0,349.0,womens-off-white-cotton-lycra-solid-leggings-al2offwhite
98,21875682,CK00270SAGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/CK00270SAGE_1.jpg?v=1693463533,,Women's Kurta,"AW23, CK00270, Core Kurta, Cotton, Ethnic Wear, Green, Hand Wash, Kurta, Printed, Straight Fit, Three-Fourth Sleeve, Topwear, Women's, Woven",,Sage,kg,873.0,196.2,straight-fit-printed-kurta-ck00270
99,17629337,SS22BTM03BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546397460_4.jpg?v=1665384070,Women's Black Polyester Blend Solid Tights,LADIES WEAR,LADIES WESTERNWEAR,LADIES SPORTS LEGWEAR,BLACK,AW22,270.0,599.0,womens-black-polyester-blend-solid-tights-ss22btm03black
100,17624971,6312INKBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546546950_4.jpg?v=1663059569,Women's Blue Rayon Flax Striped Pants,Women's Pants,"12/09/22, 37"", AW22, Blue, Bottomwear, Core, Essential Pant, Ethnicwear, Hand Wash, Mid Rise, MS, Pants, Rayon Flax, Regular Fit, S, Straight, Striped, Style Union, WOMEN, Women's, Women's Pants, Woven, Yes",LADIES ETHNIC LEGWEAR,Blue,kg,1442.0,609.0,womens-blue-rayon-flax-striped-pants-6312inkblue-blue
101,17956282,6394BBLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/6394BBLACK_4.jpg?v=1667885933,Women's Black Rayon Printed Sharara,Women's Palazzo,"07/11/22, AD, AW Lot5, AW22, Black, Bottomwear, Holiday Shop, Printed, Women's, Women's Tops, Woven",,Black,kg,1873.0,710.6666666666666,womens-black-rayon-printed-sharara-6394bblack
102,18118842,LSK00020BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546705357_4.jpg?v=1672304704,Women's Black Polyester Embellished Skirt,Women's Skirts,"29/12/22, AD, AW22, Betty collection, Black, Bottomwear, Embellished, Knit, LOT 8, Polyester, Style Union, Women's, Women's Skirts",,Black,kg,452.0,699.0,womens-black-polyester-embellished-skirt-lsk00020black
103,17626852,KM26PURPLE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/KM26PURPLE_4.jpg?v=1666090829,Men's Purple Polyester Blend Solid Shirts,MENS WEAR,MENS SHIRTS,MENS FORMAL SHIRTS,PURPLE,AW22,104.0,849.0,mens-purple-polyester-blend-solid-shirts-km26purple
104,18649242,MFK00005YELLOW,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546772656_4.jpg?v=1680514981,Men's Yellow Poly Viscose Knit FlatKnit T-Shirt,Men's T-Shirt,"03/04/23, 35% Viscose), Abstract, Casualwear, Cfo, Crew Neck, FlatKnit T-Shirt, Half Sleeve, Hand Wash, Knit, Men's, Men's T-Shirt, Mens Flat Knits, Polyester Viscose (65% Polyester, Regular Fit, SK, SS23, SS23_LOT_2_249, Style Union, Topwear, Yellow",,Yellow,kg,827.0,717.75,mens-yellow-poly-viscose-knit-flatknit-t-shirt-mfk00005yellow
105,18118586,3284BYELLOW,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546636644_4.jpg?v=1693457577,,Women's Tops,"29/12/22, AD, AW22, Back To Work, Cotton, Half Sleeve, Knit, LOT 8, Round Neck, Solid, Style Union, Topwear, Vacay Ready Styles, Women's, Women's Tops, Yellow",,Yellow,kg,1180.0,125.39855263157897,regular-fit-solid-top-3284b
106,17271768,TBETC003BBLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546479906_1.jpg?v=1660034871,Tween Boy's Black Cotton Blend Striped T Shirt,Boy's T-Shirts,"08/08/22, AD, Black, Boy's, Crew Neck, Ethnic, Ethnicity Limited, Knit, Lot 9, Short Sleeve, Style Union, Topwear, Tw Boys Fashion T Shirts, Westernwear",TW BOYS T-SHIRTS,Black,kg,470.0,399.0,boys-black-cotton-blend-striped-t-shirt-tbetc003bblack
107,17619844,PF11JPEACH,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/PF11JPEACH_1.jpg?v=1670240461,Junior Girl's Peach Polyester Embellished Frock,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS DRESSES,PEACH,AW22,127.0,999.0,STYLE UNION
108,18725663,LTO00165LIGHTPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LTO00165LIGHTPINK_1.jpg?v=1691734801,,LADIES WEAR,LADIES WESTERNWEAR,LADIES CASUAL TOPS-BLOUSES,LIGHT PINK,SS23,894.0,607.3333333333334,regular-fit-solid-top-lto00165lightpink
109,17626840,JBCHS23BMYKANOSBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546536197_1.jpg?v=1663050896,Junior Boy's Blue Cotton Poly Blend Printed Shorts,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS LEGWEAR,Blue,AW22,557.0,349.0,boys-blue-cotton-poly-blend-printed-shorts-jbchs23bmykanosblue-blue
110,18144543,MSFT00004NEONGREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546668799_4.jpg?v=1672305797,Men's Neon Green Polyester Solid T-Shirt,Men's T-Shirt,"29/12/22, AD, Air Dry, AW22, Crew Neck, Half Sleeve, Knit, LOT 8, Men's, Men's T-Shirt, Neon Green, Polyester, Solid, Style Union, Topwear, Vacay Ready Styles",MENS SPORTS T-SHIRTS,Neon Green,kg,887.0,315.6666666666667,mens-neon-green-polyester-solid-t-shirt-msft00004neongreen
111,19014544,TBSL00002ECRUMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBSL00002ECRUMELANGE_1.jpg?v=1686551087,Tweens Boy's Grey Cotton Printed Sleepwear Set,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS OCCASION WEAR,ECRU MELANGE,SS23,409.0,599.0,STYLE UNION
112,17255128,TGFT8008DLAKCABBAGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546487772_1.jpg?v=1658817647,Tween Girl's Cabbage Cotton Blend Printed T Shirt,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS T-SHIRTS,Green,AW22,580.0,229.5876309247902,style-union-girls-cabbage-cotton-blend-printed-t-shirt-tgft8008dlakcabbage-cabbage
113,18898930,TGSS00043PINKCARNATION,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TGSS00043PINKCARNATION_1.jpg?v=1686056928,Tween Girl's Pink Cotton Solid T-Shirt,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS T-SHIRTS,PINK CARNATION,SS23,676.0,549.0,STYLE UNION
114,18696181,MFSHI00178CANYONSUNSET,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFSHI00178CANYONSUNSET_1_9955cb07-ea3d-4e6c-9cda-9052bf0ca9fb.jpg?v=1683920528,,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,Peach,SS23,1393.0,841.8571428571429,mens-peach-cotton-striped-shirt-mfshi00178canyonsunset
115,17617613,TJBGBSS520IMPERIALBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TJBGBSS520IMPERIALBLUE_1.jpg?v=1672316228,Tween Boy's Blue Cotton Solid Sweat T-Shirt,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS T-SHIRTS,IMPERIAL BLUE,AW22,627.0,699.0,tween-boys-blue-cotton-solid-sweat-t-shirt-tjbgbss520imperialblue
116,18113625,LC04OLIVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546325272_5.jpg?v=1693480399,,Men's Trousers,"375-LOT5, AD, Cotton, Holiday Shop, MEN, Mens, Monsoon Special, Solid, Vacay Ready, Vacay Ready Styles",,Olive,kg,1818.0,349.6620709963733,slim-fit-solid-mid-rise-chinos-lc04
117,17629603,TR01JBEIGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TR01JBEIGE_1.jpg?v=1672316545,Junior Boy's Beige Cotton Solid Trouser,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS LEGWEAR,Beige,AW22,547.0,599.0,junior-boys-beige-cotton-solid-trouser-tr01jbeige
118,17274399,JGGG45TURQ,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546531161_1.jpg?v=1663671139,Junior Girl's Blue Cotton Knit Graphic T Shirt,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS T-SHIRTS,Blue,AW22,442.0,169.0,girls-blue-cotton-knit-graphic-t-shirt-jggg45turq
119,18112865,5383MUSTARD,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546385955_2.jpg?v=1693489595,,Women's Kurta,"3/4 sleeve, 30/06/22, Asymmteric, Back To Work, Embroidered, embroidered-kurta-for-women, Ethnic, Ethnicity Limited, Holi 2023, Kurta, Lot 8, Mnm Kurta, MS, Mustard, Round Neck, SS22, Style Union, Topwear, Women, Women's, Woven, yellow-kurta-for-women",,Mustard,kg,285.0,508.53756037933005,comfort-fit-embroidered-kurta-5383
120,19535564,CK00176AQUA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/CK00176AQUA_1.jpg?v=1691658822,,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,AQUA,SS23,393.0,386.67101954010855,STYLE UNION
121,17965066,SS22TP04GREY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546396746_5.jpg?v=1658817665,Women's Grey Polyester Blend Solid Sports T Shirt,Women's T-Shirts,"30/06/22, Ethnic, Ethnicity Limited, Grey, gym-t-shirts-for-women, Knit, Ladies Sports Performance Tees, Lot 8, MS, plain-t-shirts-for-women, Regular, Round Neck, Short Sleeve, Solid, Sports T Shirt, sports-t-shirts-women's, SS22, Style Union, Topwear, Va",,Grey,kg,903.0,356.14285714285717,style-union-womens-grey-polyester-blend-solid-sports-t-shirt-ss22tp04grey-grey
122,17553486,6334BOLIVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546555877_4.jpg?v=1663667154,Women's Green Cotton Lycra Solid Pants,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC LEGWEAR,OLIVE,AW22,85.0,649.0,STYLE UNION
123,19537751,LTO00229BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LTO00229BLACK_1.jpg?v=1691755697,,LADIES WEAR,LADIES WESTERNWEAR,LADIES CASUAL TOPS-BLOUSES,BLACK,SS23,1350.0,499.0,STYLE UNION
124,21876098,2323EMERALD,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546444690_1_77337f40-a47d-4065-98c1-c020b8576335.jpg?v=1693321727,,Women's T-Shirt,"2323, AW22, AW_Lot_1, Casual Wear, Cotton, Emerald, Graphic, Green, Hand Wash, Knit, Ladies Graphic Tee, Regular Fit, revamp, Round Neck, T-Shirt, Topwear, Women's",,Emerald,kg,1882.0,168.33333333333334,regular-fit-graphic-t-shirt-2323
125,17879471,LSS00008YELLOW,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LSS00008YELLOW_4.jpg?v=1693425268,Women's Yellow Rayon Tie - Dye Sleepwear Sets,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP SETS,Yellow,AW22,1312.0,339.42581992016187,regular-fit-tie-dye-sleepwear-set-lss00008
126,17977768,SLPR05MINT,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546368996_5.jpg?v=1658817782,Men's Mint Cotton Printed Shirt,Men's Shirt,"Cotton, Fashion, Full Sleeve, Holiday Shop, Lot 5, MEN, Men's, Mens Printed Shirts, Mens Shirts, Mint, MS, Print, Printed, Shirt, SS22, Topwear, Woven",,Green,kg,417.0,582.6864613880742,style-union-mens-mint-cotton-printed-shirt-slpr05mint-mint
127,18571384,MFK00006GRAVEL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFK00006GRAVEL_4.jpg?v=1678956113,Men's Beige Polyester Striped FlatKnit T-Shirt,MENS WEAR,MENS T-SHIRTS,MENS T-SHIRT,GRAVEL,SS23,187.0,749.0,STYLE UNION
128,18721178,LSS00036BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LSS00036BLACK_1.jpg?v=1686055730,,Women's Sleepwear Set,"Ladies Slpwear Sets, Machine Wash, Mid Rise, Printed, Regular Fit, Sleepwear, Sleepwear Set, SS23, Topwear and Bottomwear, Viscose, Women's, Woven",LADIES SLEEP SETS,Black,kg,748.0,812.695652173913,womens-black-viscose-printed-sleepwear-set-lss00036black
129,18650024,LD00105BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LD00105BLACK_1_48dadece-ac3d-452c-984f-ca0d54da0f96.jpg?v=1683919571,Women's Black Viscose Floral Dress,LADIES WEAR,LADIES WESTERNWEAR,LADIES DRESSES,BLACK,SS23,924.0,1007.3333333333334,womens-black-viscose-floral-dress-ld00105black
130,20230721,CK00205CHOCO,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/CK00205CHOCO_1.jpg?v=1693463522,,Women's Kurta,"AW23, Brown, CK00205, Core Kurta, Embroidered, Ethnic Wear, Hand Wash, Kurta, Polyester Viscose, Straight Fit, Three-Fourth Sleeve, Topwear, Women's, Woven",LADIES ETHNIC TOPWEAR,Choco,kg,772.0,446.5,straight-fit-embroidered-kurta-ck00205
131,18665890,EK00170CORAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/EK00170CORAL_1_bc81c9e2-c12b-461a-aca3-11d70477cf7c.jpg?v=1683905031,Women's Coral Polyester Printed Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,CORAL,SS23,1241.0,609.0,womens-coral-polyester-printed-kurta-ek00170coral
132,17963174,BTM02 FSPRUCE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546478589_1.jpg?v=1693494165,Tween Girl's Spruce Polyester Lycra Solid Jegging,Girl's Jegging,"17/06/22, Ankle, Bottomwear, BTM02 F, BTM02FSPRUCE, Fashion, GIRL, Girl's, Jegging, Knits, Lot 7, Machine Wash, MS, Regular Fit, Solid, Spruce, SS22, Tw Girls Bottoms",,Spruce,kg,796.0,183.01917668335005,girls-regular-fit-solid-mid-rise-jeggings-btm02f
133,16568068,KTP24SAGE GREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546405509_5.jpg?v=1661419196,,Women's Lounge wear,"Bottomwear, Core, Cotton Jersey, Knit, Ladies Core Pyjama, Ladies Sleepwear, Lot 5, Loungewear Pyjama, MS, Print, Printed, Regular, Sage Green, Short Sleeve, SS22, WOMEN, Women's",LADIES SLEEP BOTTOM,Green,kg,584.0,507.3333333333333,style-union-womens-sage-green-cotton-jersey-printed-pyjama-ktp24sage-green-sage-green
